name,time_up,price,year_product,style,status,origin,KM,local,box_car,fuel
Peugeot 3008  2021,18/11/2021,989000000,2021,SUV,Mới,Trong nước,0,Tiền Giang,Số tự động,Xăng
Ford Ranger  2021,18/11/2021,616000000,2021,Pick-up Truck,Mới,Trong nước,0,An Giang,Số tự động,Diesel
Hyundai Tucson  2021,18/11/2021,764000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Peugeot 2008  2021,18/11/2021,739000000,2021,SUV,Mới,Trong nước,0,Tiền Giang,Số tự động,Xăng
Hyundai Kona  2021,18/11/2021,576000000,2021,SUV,Mới,Trong nước,0,Đồng Nai,Số tự động,Xăng
MG ZS  2021,18/11/2021,519000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Ford Ranger  2021,18/11/2021,616000000,2021,Pick-up Truck,Mới,Nhập khẩu,0,Kiên Giang,Số tự động,Diesel
Kia Seltos  2021,18/11/2021,629000000,2021,SUV,Mới,Trong nước,0,Đồng Nai,Số tự động,Xăng
Chevrolet Captiva  2016,18/11/2021,450000000,2016,CUV,Đã qua sử dụng,Trong nước,92000,Đà Nẵng,Số tự động,Xăng
Mitsubishi Triton  2021,18/11/2021,630000000,2021,Pick-up Truck,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Diesel
Toyota Innova  2013,18/11/2021,420000000,2013,MPV,Đã qua sử dụng,Trong nước,820000,Hà Nội,Số tự động,Xăng
Hyundai Grand i10  2015,18/11/2021,245000000,2015,Hatchback,Đã qua sử dụng,Nhập khẩu,11000,Gia Lai,Số tay,Xăng
Hyundai Santa Fe  2021,18/11/2021,1015000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Toyota Innova   2.0 E  2017,18/11/2021,490000000,2017,MPV,Đã qua sử dụng,Trong nước,100000,Tp.HCM,Số tay,Xăng
MG 5  2021,18/11/2021,519000000,2021,Sedan,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Honda Accord  2021,18/11/2021,1319000000,2021,Sedan,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Ford Ranger  2021,18/11/2021,616000000,2021,Pick-up Truck,Mới,Trong nước,0,Cần Thơ,Số tự động,Diesel
Hyundai Kona  2021,18/11/2021,576000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Ford Escape  2007,18/11/2021,180000000,2007,SUV,Đã qua sử dụng,Nhập khẩu,200000,Bà Rịa Vũng Tàu,Số tự động,Xăng
Mercedes-Benz C250  2017,18/11/2021,1340000000,2017,Sedan,Đã qua sử dụng,Trong nước,28000,Tp.HCM,Số tự động,Xăng
Toyota Wigo   1.2G MT  2019,18/11/2021,270000000,2019,Hatchback,Đã qua sử dụng,Nhập khẩu,100000,Hà Nội,Số tay,Xăng
Toyota Vios  2018,18/11/2021,460000000,2018,Sedan,Đã qua sử dụng,Trong nước,20000,Hà Nội,Số tự động,Xăng
Hyundai Accent  2018,18/11/2021,385000000,2018,Sedan,Đã qua sử dụng,Trong nước,80000,Hà Nội,Số tay,Xăng
Suzuki Ertiga  2016,18/11/2021,310000000,2016,MPV,Đã qua sử dụng,Nhập khẩu,80000,Đắk Lắk,Số tự động,Xăng
Chevrolet Spark  2009,18/11/2021,65000000,2009,Hatchback,Đã qua sử dụng,Trong nước,122000,Tp.HCM,Số tay,Xăng
Ford Focus    2019,18/11/2021,540000000,2019,Hatchback,Đã qua sử dụng,Trong nước,20000,Hà Nội,Số tự động,Xăng
Ford Focus  2010,18/11/2021,260000000,2010,Hatchback,Đã qua sử dụng,Nhập khẩu,123000,Tp.HCM,Số tự động,Xăng
Kia Seltos  2021,18/11/2021,689000000,2021,SUV,Mới,Trong nước,0,Ninh Thuận,Số tự động,Xăng
Lexus NX 300  2018,18/11/2021,2270000000,2018,SUV,Đã qua sử dụng,Nhập khẩu,20000,Tp.HCM,Số tự động,Xăng
Toyota Vios  2021,18/11/2021,478000000,2021,Sedan,Mới,Trong nước,0,Tp.HCM,Số tay,Xăng
Mazda 6  2015,18/11/2021,579000000,2015,Sedan,Đã qua sử dụng,Trong nước,130000,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2021,18/11/2021,630000000,2021,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Toyota Camry 2.0E 2018,18/11/2021,765000000,2018,Sedan,Đã qua sử dụng,Trong nước,53600,Hà Nội,Số tự động,Xăng
Hyundai Tucson  2021,18/11/2021,867000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Toyota Fortuner  2018,18/11/2021,888000000,2018,SUV,Đã qua sử dụng,Trong nước,32000,Lâm Đồng,Số tay,Diesel
Suzuki Ertiga  2021,18/11/2021,495000000,2021,MPV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,
Subaru Forester  2021,18/11/2021,1144000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Nissan Navara  2021,18/11/2021,748000000,2021,Pick-up Truck,Mới,Nhập khẩu,0,Bắc Ninh,Số tự động,Diesel
Toyota Camry 2.0E 2018,18/11/2021,765000000,2018,Sedan,Đã qua sử dụng,Trong nước,53600,Hà Nội,Số tự động,Xăng
Hyundai Tucson  2021,18/11/2021,867000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Toyota Fortuner  2018,18/11/2021,888000000,2018,SUV,Đã qua sử dụng,Trong nước,32000,Lâm Đồng,Số tay,Diesel
Suzuki Ertiga  2021,18/11/2021,495000000,2021,MPV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,
Subaru Forester  2021,18/11/2021,1144000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Nissan Navara  2021,18/11/2021,748000000,2021,Pick-up Truck,Mới,Nhập khẩu,0,Bắc Ninh,Số tự động,Diesel
Suzuki XL7  2021,18/11/2021,520000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Honda Brio  2021,18/11/2021,448000000,2021,Hatchback,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Toyota Innova  2015,18/11/2021,367000000,2015,MPV,Đã qua sử dụng,Trong nước,71000,Tp.HCM,Số tay,Xăng
Mazda 3 S 2013,18/11/2021,395000000,2013,Sedan,Đã qua sử dụng,Nhập khẩu,82000,Tp.HCM,Số tự động,Xăng
BMW 325i  2004,18/11/2021,200000000,2004,Sedan,Đã qua sử dụng,Trong nước,85000,Đà Nẵng,Số tự động,Xăng
Honda Civic  2021,18/11/2021,789000000,2021,Sedan,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Honda Civic   1.8 MT 2007,18/11/2021,210000000,2007,Sedan,Đã qua sử dụng,Trong nước,400000,Phú Thọ,Số tay,Xăng
Chevrolet Aveo  2017,18/11/2021,250000000,2017,Sedan,Đã qua sử dụng,Trong nước,95000,Bình Phước,Số tay,Xăng
Ford Ranger   XLS 2.2L 4x2 AT 2014,18/11/2021,430000000,2014,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,90000,Thái Bình,Số tự động,Diesel
Ford Everest  2021,18/11/2021,1112000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,
Toyota Corolla Cross G 2021,18/11/2021,720000000,2021,SUV,Mới,Nhập khẩu,0,Thái Bình,Số tự động,Xăng
Honda CR-V  2021,18/11/2021,998000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
VinFast LUX A2.0  2021,18/11/2021,681000000,2021,Sedan,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
MG HS  2020,18/11/2021,869000000,2020,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Toyota Innova  2014,18/11/2021,420000000,2014,MPV,Đã qua sử dụng,Trong nước,200000,Tp.HCM,Số tay,Xăng
Mercedes-Benz GLC 200  2021,18/11/2021,2079000000,2021,SUV,Đã qua sử dụng,Nhập khẩu,3567,Tp.HCM,Số tự động,Xăng
Ford Transit  2016,18/11/2021,380000000,2016,Van/Minivan,Đã qua sử dụng,Trong nước,178000,Tp.HCM,Số tay,Diesel
Chevrolet Spark  2017,18/11/2021,150000000,2017,Hatchback,Đã qua sử dụng,Trong nước,90000,Đà Nẵng,Số tay,Xăng
Ford Ranger  2018,18/11/2021,810000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,36000,Hà Nội,Số tự động,Diesel
Mercedes-Benz C200  2021,18/11/2021,1669000000,2021,Sedan,Đã qua sử dụng,Nhập khẩu,2800,Tp.HCM,Số tự động,Xăng
Toyota Rush  2021,18/11/2021,634000000,2021,SUV,Mới,Nhập khẩu,0,Thái Bình,Số tự động,Xăng
Honda City  2017,18/11/2021,485000000,2017,Sedan,Đã qua sử dụng,Trong nước,60000,Hà Nội,Số tự động,Xăng
Ford Transit  2018,18/11/2021,790000000,2018,Van/Minivan,Đã qua sử dụng,Trong nước,49000,Tp.HCM,Số tay,Diesel
Hyundai Universe  2016,18/11/2021,520000000,2016,Van/Minivan,Đã qua sử dụng,Trong nước,70000,Tp.HCM,Số tay,Diesel
Mitsubishi Xpander  2021,18/11/2021,550000000,2021,MPV,Mới,Nhập khẩu,0,Đồng Nai,Số tay,Xăng
Honda Accord   2.4 AT 2018,18/11/2021,850000000,2018,Sedan,Đã qua sử dụng,Nhập khẩu,37000,Hà Nội,Số tự động,Xăng
Suzuki Super Carry Van  2003,18/11/2021,82000000,2003,Van/Minivan,Đã qua sử dụng,Trong nước,120000,Lạng Sơn,Số tay,Xăng
Mercedes-Benz CLA 200  2016,18/11/2021,899000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,47999,Hà Nội,Số tự động,Xăng
Toyota Corolla Altis  2002,18/11/2021,195000000,2002,Sedan,Đã qua sử dụng,Trong nước,300000,Tp.HCM,Số tay,Xăng
Mitsubishi Pajero  2016,18/11/2021,1299000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,79000,Hà Nội,Số tự động,Xăng
Mitsubishi Outlander 2.0 CVT Premium 2021,18/11/2021,950000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Honda Accord   2.4 AT 2018,18/11/2021,850000000,2018,Sedan,Đã qua sử dụng,Nhập khẩu,37000,Hà Nội,Số tự động,Xăng
Suzuki Super Carry Van  2003,18/11/2021,82000000,2003,Van/Minivan,Đã qua sử dụng,Trong nước,120000,Lạng Sơn,Số tay,Xăng
Mercedes-Benz CLA 200  2016,18/11/2021,899000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,47999,Hà Nội,Số tự động,Xăng
Toyota Corolla Altis  2002,18/11/2021,195000000,2002,Sedan,Đã qua sử dụng,Trong nước,300000,Tp.HCM,Số tay,Xăng
Mitsubishi Pajero  2016,18/11/2021,1299000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,79000,Hà Nội,Số tự động,Xăng
Mitsubishi Outlander 2.0 CVT Premium 2021,18/11/2021,950000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
MG ZS  2021,18/11/2021,519000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Toyota Camry  2008,18/11/2021,419000000,2008,Sedan,Đã qua sử dụng,Trong nước,123222,Hà Nội,Số tự động,Xăng
Mercedes-Benz GLC 250   2017,18/11/2021,1600000000,2017,SUV,Đã qua sử dụng,Nhập khẩu,90000,Tp.HCM,Số tự động,Xăng
Audi A5   2014,18/11/2021,850000000,2014,Sedan,Đã qua sử dụng,Nhập khẩu,76000,Cần Thơ,Số tự động,Xăng
Mercedes-Benz S400  2014,18/11/2021,2090000000,2014,Sedan,Đã qua sử dụng,Trong nước,53000,Hà Nội,Số tự động,Xăng
Rolls-Royce Wraith  2014,18/11/2021,15500000000,2014,Coupe,Đã qua sử dụng,Nhập khẩu,19000,Hà Nội,Số tự động,Xăng
Toyota Fortuner  2014,18/11/2021,520000000,2014,SUV,Đã qua sử dụng,Nhập khẩu,59000,Hải Phòng,Số tự động,Xăng
Bentley Bentayga  2021,18/11/2021,17800000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Mercedes-Benz GLC 200  2019,18/11/2021,1639000000,2019,SUV,Đã qua sử dụng,Nhập khẩu,20654,Tp.HCM,Số tự động,Xăng
Kia Soluto   1.4 AT Deluxe 2021,18/11/2021,410000000,2021,Sedan,Đã qua sử dụng,Trong nước,5000,Tp.HCM,Số tự động,Xăng
Toyota Fortuner  2014,18/11/2021,475000000,2014,SUV,Đã qua sử dụng,Trong nước,80000,Đà Nẵng,Số tự động,Xăng
Mercedes-Benz GLK300  2009,18/11/2021,490000000,2009,SUV,Đã qua sử dụng,Trong nước,230000,Hà Nội,Số tự động,Xăng
Nissan Navara   EL 2.5 AT  2018,18/11/2021,510000000,2018,Pick-up Truck,Đã qua sử dụng,Trong nước,31000,Bình Dương,Số tự động,Diesel
Chevrolet Spark   Van 2015,18/11/2021,132000000,2015,Hatchback,Đã qua sử dụng,Trong nước,100000,Hải Phòng,Số tay,Xăng
BMW 535i  2010,18/11/2021,790000000,2010,Sedan,Đã qua sử dụng,Nhập khẩu,150000,Tp.HCM,Số tự động,Xăng
Honda CR-V  2021,18/11/2021,998000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Mercedes-Benz C180  2020,18/11/2021,1239000000,2020,Sedan,Đã qua sử dụng,Trong nước,17000,Tp.HCM,Số tự động,Xăng
Mazda 3  2011,18/11/2021,345000000,2011,Sedan,Đã qua sử dụng,Nhập khẩu,96800,Hà Nội,Số tự động,Xăng
Mercedes-Benz GLC 300  2020,18/11/2021,2289000000,2020,SUV,Đã qua sử dụng,Nhập khẩu,2649,Tp.HCM,Số tự động,Xăng
Toyota Camry  2002,18/11/2021,230000000,2002,Sedan,Đã qua sử dụng,Trong nước,180000,Lạng Sơn,Số tay,Xăng
Mitsubishi Xpander  2021,18/11/2021,520000000,2021,MPV,Mới,Nhập khẩu,0,Quảng Ninh,Số tự động,Xăng
Toyota Innova  2016,18/11/2021,475000000,2016,MPV,Đã qua sử dụng,Nhập khẩu,69000,Hà Nội,Số tay,Xăng
Chevrolet Cruze  2018,18/11/2021,475000000,2018,Sedan,Đã qua sử dụng,Trong nước,22000,Tp.HCM,Số tự động,Xăng
Kia Soluto  2020,18/11/2021,435000000,2020,Sedan,Đã qua sử dụng,Trong nước,13000,Hải Dương,Số tự động,Loại khác
Ford Escape XLT 4WD 2011,18/11/2021,375000000,2011,SUV,Đã qua sử dụng,Trong nước,78000,Tp.HCM,Số tự động,Xăng
Toyota Fortuner 2.7V 2010,18/11/2021,465000000,2010,SUV,Đã qua sử dụng,Trong nước,68000,Tp.HCM,Số tự động,Xăng
Lexus RX 350  2019,18/11/2021,4380000000,2019,SUV,Đã qua sử dụng,Nhập khẩu,14481,Hà Nội,Số tự động,Xăng
Kia Sorento  2017,18/11/2021,715000000,2017,SUV,Đã qua sử dụng,Trong nước,63000,Hà Nội,Số tự động,Xăng
Isuzu mu-X  2021,18/11/2021,725000000,2021,SUV,Mới,Nhập khẩu,0,Bình Dương,Số tự động,Diesel
Mitsubishi Attrage CVT 2021,18/11/2021,375000000,2021,Sedan,Mới,Nhập khẩu,0,Hải Phòng,Số tay,Xăng
Toyota Sienna  2021,18/11/2021,4250000000,2021,Van/Minivan,Mới,Nhập khẩu,0,Cần Thơ,Số tự động,Xăng
Toyota Innova  Venturer 2018,18/11/2021,625000000,2018,MPV,Đã qua sử dụng,Trong nước,28000,Tp.HCM,Số tự động,Xăng
Toyota Yaris G  2015,18/11/2021,454000000,2015,Hatchback,Đã qua sử dụng,Nhập khẩu,49000,Tp.HCM,Số tự động,Xăng
Isuzu D-Max  2021,18/11/2021,575000000,2021,Pick-up Truck,Mới,Nhập khẩu,0,Bình Dương,Số tự động,Diesel
Toyota Innova  2017,18/11/2021,495000000,2017,MPV,Đã qua sử dụng,Trong nước,60000,Tp.HCM,Số tay,Xăng
Toyota Innova  2017,18/11/2021,495000000,2017,MPV,Đã qua sử dụng,Trong nước,60000,Tp.HCM,Số tay,Xăng
Hyundai Accent  2019,18/11/2021,378000000,2019,Sedan,Đã qua sử dụng,Trong nước,41000,Hà Nội,Số tay,Xăng
Ford Ranger  2016,18/11/2021,528000000,2016,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,80000,Hà Nội,Số tự động,Diesel
VinFast LUX SA2.0  2019,18/11/2021,1090000000,2019,SUV,Đã qua sử dụng,Trong nước,17000,Vĩnh Phúc,Số tự động,Xăng
Kia K3  2014,18/11/2021,454000000,2014,Sedan,Đã qua sử dụng,Trong nước,79382,Đồng Nai,Số tự động,Xăng
Jeep Wrangler  2021,18/11/2021,3688000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Lexus ES 300  1992,18/11/2021,145000000,1992,Sedan,Đã qua sử dụng,Nhập khẩu,177199,Đà Nẵng,Số tay,Xăng
Samsung SM3  2014,18/11/2021,300000000,2014,Sedan,Đã qua sử dụng,Nhập khẩu,100000,Đà Nẵng,Số tự động,Xăng
Jeep Wrangler  2021,18/11/2021,3586000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mercedes-Benz C300  2012,18/11/2021,600000000,2012,Sedan,Đã qua sử dụng,Trong nước,62000,Tp.HCM,Số tự động,Xăng
Volvo S90  2021,18/11/2021,2150000000,2021,Sedan,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Chevrolet Spark  2015,18/11/2021,135000000,2015,Hatchback,Đã qua sử dụng,Trong nước,90000,Hà Nội,Số tay,Xăng
Volvo XC60  2021,18/11/2021,2190000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Volvo XC60  2021,18/11/2021,2190000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Ford Ranger    2019,18/11/2021,820000000,2019,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,66000,Tp.HCM,Số tự động,Diesel
Honda CR-V  2021,18/11/2021,1118000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Daewoo Lacetti  2008,18/11/2021,160000000,2008,Sedan,Đã qua sử dụng,Trong nước,200000,Lạng Sơn,Số tay,Xăng
Hyundai Santa Fe  2011,18/11/2021,575000000,2011,SUV,Đã qua sử dụng,Nhập khẩu,86000,Tp.HCM,Số tự động,Diesel
VinFast LUX SA2.0  2021,18/11/2021,1126000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Ford Focus  2016,18/11/2021,525000000,2016,Hatchback,Đã qua sử dụng,Trong nước,66000,Tp.HCM,Số tự động,Xăng
Honda Brio  2019,18/11/2021,390000000,2019,Hatchback,Đã qua sử dụng,Nhập khẩu,27000,Bình Dương,Số tự động,Xăng
Mitsubishi Attrage  2021,18/11/2021,375000000,2021,Sedan,Mới,Nhập khẩu,0,Hà Nội,Số tay,Xăng
Hyundai Accent 1.4AT 2019,18/11/2021,460000000,2019,Sedan,Đã qua sử dụng,Trong nước,30000,Bình Dương,Số tự động,Xăng
Kia K3 2.0AT 2014,18/11/2021,450000000,2014,Sedan,Đã qua sử dụng,Trong nước,60000,Bình Dương,Số tự động,Xăng
Toyota Corolla Cross  2021,18/11/2021,820000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Kia Cerato  2020,18/11/2021,590000000,2020,Sedan,Đã qua sử dụng,Trong nước,9300,Bình Dương,Số tự động,Xăng
Chevrolet Cruze   LTZ 1.8L  2018,18/11/2021,405000000,2018,Sedan,Đã qua sử dụng,Trong nước,1000,Hà Nội,Số tự động,Xăng
Toyota Innova   2008,18/11/2021,180000000,2008,MPV,Đã qua sử dụng,Trong nước,500000,Phú Yên,Số tay,Xăng
Daewoo Leganza  1999,18/11/2021,80000000,1999,Sedan,Đã qua sử dụng,Trong nước,218000,Tây Ninh,Số tay,Xăng
Toyota Avanza   AT  2018,18/11/2021,450000000,2018,Van/Minivan,Đã qua sử dụng,Nhập khẩu,80000,Bắc Ninh,Số tự động,Xăng
Toyota Innova  2014,18/11/2021,370000000,2014,MPV,Đã qua sử dụng,Trong nước,70000,Bình Dương,Số tự động,Xăng
Mazda 3  2019,18/11/2021,600000000,2019,Hatchback,Đã qua sử dụng,Nhập khẩu,27000,Đồng Nai,Số tự động,Xăng
Ford Transit  2012,18/11/2021,210000000,2012,Van/Minivan,Đã qua sử dụng,Trong nước,290000,Hà Nội,Số tay,Diesel
Toyota Innova E 2017,18/11/2021,485000000,2017,MPV,Đã qua sử dụng,Trong nước,87000,Tp.HCM,Số tay,Xăng
Nissan Sunny  2014,18/11/2021,210000000,2014,Sedan,Đã qua sử dụng,Trong nước,110000,Hà Nội,Số tự động,Xăng
Kia Cerato  2017,18/11/2021,385000000,2017,Sedan,Đã qua sử dụng,Trong nước,42000,Lâm Đồng,Số tay,Xăng
Mitsubishi Pajero  2004,18/11/2021,235000000,2004,SUV,Đã qua sử dụng,Nhập khẩu,134000,Tp.HCM,Số tay,Xăng
Ford Tourneo  2019,18/11/2021,900000000,2019,MPV,Đã qua sử dụng,Trong nước,5000,Tp.HCM,Số tự động,Xăng
Toyota Sienna  2017,18/11/2021,2800000000,2017,Van/Minivan,Đã qua sử dụng,Trong nước,30000,Tp.HCM,Số tự động,Xăng
Kia Morning  2010,18/11/2021,159000000,2010,Hatchback,Đã qua sử dụng,Nhập khẩu,200000,Đồng Nai,Số tay,Xăng
Kia Morning  2009,18/11/2021,145000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,150000,Kiên Giang,Số tay,Xăng
Toyota Fortuner  2016,18/11/2021,650000000,2016,SUV,Đã qua sử dụng,Trong nước,70000,Hà Nội,Số tay,Diesel
MG ZS  2021,18/11/2021,519000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Chevrolet Cruze  2016,18/11/2021,300000000,2016,Sedan,Đã qua sử dụng,Trong nước,123000,Bắc Giang,Số tay,Xăng
MG HS  2021,18/11/2021,719000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
MG HS  2021,18/11/2021,719000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Toyota Sienna  2018,18/11/2021,3500000000,2018,Van/Minivan,Đã qua sử dụng,Nhập khẩu,18000,Hà Nội,Số tự động,Diesel
Toyota Camry 2.4G AT  2010,18/11/2021,485000000,2010,Sedan,Đã qua sử dụng,Nhập khẩu,123000,Tp.HCM,Số tự động,Xăng
Honda Civic    2012,18/11/2021,379000000,2012,Sedan,Đã qua sử dụng,Trong nước,90000,Quảng Ninh,Số tự động,Xăng
Toyota Fortuner    2016,18/11/2021,650000000,2016,SUV,Đã qua sử dụng,Trong nước,71000,Hà Nội,Số tự động,Xăng
Hyundai Accent  2021,18/11/2021,535000000,2021,Sedan,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Honda City  2017,18/11/2021,399000000,2017,Sedan,Đã qua sử dụng,Nhập khẩu,68000,Bình Dương,Số tự động,Xăng
Mitsubishi Xpander     2019,18/11/2021,470000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,66000,Đắk Lắk,Số tay,Xăng
Mazda 2  2016,18/11/2021,370000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,55000,Đồng Nai,Số tự động,Xăng
Nissan Navara    2018,18/11/2021,520000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,75000,Hà Nội,Số tự động,Diesel
Mazda 3   1.6  2010,18/11/2021,310000000,2010,Sedan,Đã qua sử dụng,Nhập khẩu,150000,Tp.HCM,Số tự động,Xăng
BMW 330i  2019,18/11/2021,1990000000,2019,Sedan,Đã qua sử dụng,Nhập khẩu,1069,Tp.HCM,Số tự động,Xăng
Ford Escort    2014,18/11/2021,370000000,2014,SUV,Đã qua sử dụng,Trong nước,149999,Hà Nội,Số tự động,Xăng
Toyota Innova  2.0G 2018,18/11/2021,700000000,2018,MPV,Đã qua sử dụng,Trong nước,17600,Tp.HCM,Số tự động,Xăng
Honda City  2019,18/11/2021,540000000,2019,Sedan,Đã qua sử dụng,Trong nước,10000,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander   AT 2018,18/11/2021,560000000,2018,MPV,Đã qua sử dụng,Nhập khẩu,29000,Tp.HCM,Số tự động,Xăng
Chevrolet Aveo  2018,18/11/2021,297000000,2018,Sedan,Đã qua sử dụng,Nhập khẩu,90000,Quảng Trị,Số tự động,Xăng
Ford Everest  2020,18/11/2021,1065000000,2020,SUV,Đã qua sử dụng,Nhập khẩu,18000,Tp.HCM,Số tự động,Diesel
Kia Morning   SLX 2009,18/11/2021,168000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,167000,Phú Thọ,Số tự động,Xăng
Toyota Innova 2.0G 2012,18/11/2021,400000000,2012,MPV,Đã qua sử dụng,Trong nước,300000,Hà Nội,Số tự động,Xăng
Subaru Forester 2.0 I L 2021,18/11/2021,1128000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Cadillac Escalade  2015,18/11/2021,3500000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,30000,Tp.HCM,Số tự động,Xăng
Bentley Continental  2016,18/11/2021,8400000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,10000,Tp.HCM,Số tự động,Xăng
Chevrolet Spark     2016,18/11/2021,150000000,2016,Hatchback,Đã qua sử dụng,Trong nước,56000,Hà Nội,Số tay,Xăng
Ford Focus   1.8AT 2009,18/11/2021,290000000,2009,Hatchback,Đã qua sử dụng,Trong nước,62000,Hà Nội,Số tự động,Xăng
Chevrolet Spark   LS 1.0 MT   2014,18/11/2021,141000000,2014,Hatchback,Đã qua sử dụng,Trong nước,100000,Hà Nội,Số tay,Xăng
Suzuki Swift  2021,18/11/2021,515000000,2021,Hatchback,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Toyota Vios    2016,18/11/2021,325000000,2016,Sedan,Đã qua sử dụng,Trong nước,175000,Bình Phước,Số tay,Xăng
Lexus NX 300     2020,18/11/2021,2425000000,2020,SUV,Đã qua sử dụng,Nhập khẩu,26000,Tp.HCM,Số tự động,Xăng
Ford EcoSport Titanium 1.0 2021,18/11/2021,599000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Xăng,
Kia Morning  2013,18/11/2021,210000000,2013,Hatchback,Đã qua sử dụng,Nhập khẩu,75000,Nghệ An,Số tự động,Xăng
Suzuki Ertiga   GL 1.5 MT   2019,18/11/2021,395000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,82000,Tp.HCM,Số tay,Xăng
Toyota Innova  2009,18/11/2021,280000000,2009,MPV,Đã qua sử dụng,Nhập khẩu,50000,Tp.HCM,Số tay,Xăng
Hyundai Kona  2021,18/11/2021,565000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Daewoo Matiz  SE   2002,18/11/2021,48000000,2002,Hatchback,Đã qua sử dụng,Trong nước,10000,Bình Định,Số tay,Xăng
Subaru Forester 2.0i-S EyeSight 2021,18/11/2021,1288000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Kia Cerato   1.6 AT 2018,18/11/2021,559000000,2018,Sedan,Đã qua sử dụng,Trong nước,60000,Hà Nội,Số tự động,Xăng
Toyota Innova  G 2010,17/11/2021,260000000,2010,MPV,Đã qua sử dụng,Trong nước,90000,Tp.HCM,Số tay,Xăng
